type,shRNA,count
target,Rbbp7.3,85101
target,Psip1.2,76263
target,Mll2.1,55315
target,Pcgf6.3,52086
target,Mll3.2,51770
target,Morf4l1.2,51608
target,Kdm5a.2,46040
target,Prmt8.4,42599
target,Phf8.2,40873
target,Mbd3.2,39835
target,Rbbp5.4,39382
target,L3mbtl1.3,37386
target,Phf19.3,35922
target,Kdm4c.1,33928
target,Kdm5c.2,32125
target,Kdm1a.3,31174
target,Prmt5.2,29898
target,Mta3.1,28671
target,Kat2b.2,25453
target,Nap1l3.1,24148
target,Kdm5c.1,22760
target,Myst1.2,22084
target,Kdm3a.3,21555
target,Nap1l3.3,20270
target,Rbbp7.1,19899
target,Kat5.2,19665
target,Prkcd.3,19576
target,Prkaa2.3,19536
target,Phc1.1,19424
target,Mbd4.1,18837
target,Kat5.4,18086
target,Pcmt1.4,17763
target,Kat2b.3,17080
target,Pbrm1.2,16351
target,Kdm5a.1,16052
target,Parp1.3,16044
target,Prmt2.4,15690
target,Jmjd5.3,15569
target,Mta2.2,14253
target,Rbbp5.3,14083
target,Nap1l2.1,13457
target,Nap1l2.4,13400
target,Ncoa1.1,13224
target,Myst4.1,13110
target,Mll1.3,12949
target,Ppargc1a.4,12663
target,Prdm6.4,12017
target,Prdm5.1,11865
target,Paxip1.4,11724
target,Mll2.2,11670
target,Padi6.4,11586
target,Phf19.1,11232
target,Phip.1,11205
target,Prdm9.4,11080
target,Prmt5.3,10936
target,Kdm4d.1,10448
target,Nap1l1.4,10340
target,Ncor1.4,10219
target,Kdm4a.1,10205
target,Kat2a.3,10072
target,Kdm1b.1,9998
target,Mbd1.1,9399
target,Padi1.1,9279
target,Prdm15.4,9233
target,Psip1.3,9178
target,Mll5.1,9036
target,Prdm12.3,8977
target,Rbbp4.3,8868
target,Prdm1.1,8533
target,Psip1.1,8519
target,Kdm4a.3,8238
target,Ncoa3.2,8231
target,Kdm5b.3,8156
target,Prmt3.4,8146
target,Mbd2.2,8129
target,Prmt6.3,8013
target,Prdm8.1,7796
target,Morf4l1.3,7729
target,Myst1.3,7581
target,Phf2.2,7422
target,L3mbtl1.4,7332
target,Kdm4d.4,7291
target,Mbd2.3,7250
target,Ring1.3,7212
target,Nap1l3.2,7157
target,Rnf40.3,7048
target,L3mbtl4.2,7040
target,Morf4l1.4,6977
target,Jmjd6.2,6841
target,Ncoa1.2,6739
target,Phf20.4,6483
target,Kdm3b.2,6072
target,Mll3.3,6069
target,Phf20l1.4,5981
target,Mta1.4,5863
target,Mtf2.2,5858
target,Kdm5d.3,5857
target,Mll5.2,5801
target,Kdm4c.3,5701
target,Kdm4d.2,5652
target,Mtf2.4,5628
target,Jmjd5.4,5617
target,Mbd4.3,5437
target,Phf2.3,5361
target,Prkaa1.3,5361
target,Ncor1.1,5311
target,Mll5.3,5296
target,Kdm4c.2,5264
target,Rbbp7.4,5156
target,Jmjd6.3,5117
target,Prdm10.2,5092
target,Kdm1a.2,5054
target,Men1.1,4957
target,Phip.2,4949
target,Orc1.3,4830
target,Prdm1.2,4810
target,Kdm1b.2,4701
target,Padi1.4,4626
target,Msl3.3,4598
target,Kdm2a.2,4595
target,Ncor2.4,4506
target,Phf20.3,4498
target,Prdm8.4,4492
target,Kdm6a.4,4468
target,Rbbp7.2,4427
target,Prdm5.4,4417
target,Prkcd.1,4363
target,Rnf20.3,4336
target,Paxip1.1,4284
target,Prkaa2.1,4016
target,Mta2.1,3990
target,Ncor2.1,3808
target,Myst3.2,3784
target,Ppargc1a.2,3780
target,Rbbp5.2,3741
target,Pcgf5.1,3628
target,Mll1.2,3503
target,Prdm10.1,3496
target,Mbd4.4,3423
target,Prmt7.4,3409
target,Phf8.1,3407
target,Phc1.2,3336
target,Prdm4.2,3312
target,Prdm4.3,3246
target,Padi6.1,3237
target,Msl3.4,3213
target,Ncoa1.3,3073
target,Mtf2.1,3053
target,Prmt3.1,2979
target,Mecom.3,2959
target,Nap1l1.1,2938
target,Pbrm1.1,2923
target,Pcgf1.3,2907
target,Mta3.4,2831
target,Prmt3.3,2741
target,Kdm1a.4,2699
target,Kdm5d.1,2660
target,Kdm6a.1,2589
target,Mta2.4,2569
target,Prdm12.4,2540
target,Prdm11.3,2464
target,Padi4.3,2440
target,Rbbp4.2,2427
target,Pcmt1.3,2416
target,Parp1.2,2401
target,Jmjd5.2,2398
target,Mta1.3,2353
target,Pcgf6.2,2335
target,Pcmt1.1,2329
target,Kdm3b.4,2314
target,Rnf20.2,2258
target,Ncoa3.4,2229
target,Ppargc1a.3,2206
target,Nsd1.4,2188
target,Pcgf1.2,2178
target,Rnf217.2,2149
target,Prmt2.1,2078
target,L3mbtl4.3,2058
target,Ncoa3.3,2021
target,Prmt8.2,2019
target,Myst1.1,1987
target,Kdm5a.4,1972
target,Kdm2a.1,1970
target,Myst2.2,1945
target,Prdm2.3,1945
target,Ncoa1.4,1930
target,Kdm4d.3,1909
target,Prdm10.4,1902
target,Ncor2.2,1886
target,Phf1.4,1854
target,Ring1.4,1849
target,Phf20.2,1833
target,Prdm5.2,1827
target,Myst3.3,1827
target,L3mbtl4.1,1817
target,Myst4.3,1798
target,Rnf40.1,1794
target,Rnf217.4,1730
target,Mll3.4,1729
target,Kdm2b.4,1641
target,Prdm2.4,1626
target,Kdm3a.2,1587
target,Phf19.2,1583
target,Prdm1.3,1537
target,Kat5.1,1517
target,Prmt5.1,1510
target,Kdm3b.3,1506
target,Kat5.3,1499
target,Kdm2a.3,1490
target,Kdm6a.2,1405
target,Padi1.2,1404
target,L3mbtl1.2,1375
target,Kdm5d.2,1320
target,Kdm1a.1,1290
target,Phf1.3,1287
target,Mll2.4,1282
target,L3mbtl3.2,1229
target,Prkaa2.2,1228
target,Nap1l3.4,1225
target,Phip.4,1222
target,Ppargc1a.1,1214
target,L3mbtl3.4,1178
target,L3mbtl3.1,1148
target,Padi4.4,1141
target,Mbd1.3,1132
target,Kdm4c.4,1112
target,Kdm2b.2,1112
target,Phf20l1.1,1110
target,Men1.4,1106
target,Mtf2.3,1097
target,Prdm1.4,1082
target,Parp1.1,1081
target,Mbd1.4,1080
target,Padi4.1,1067
target,Prmt6.2,1025
target,Polr2b.3,1011
target,Mecom.4,1009
target,Padi6.3,993
target,Prdm6.1,977
target,Mbd3.3,933
target,Kat2b.1,922
target,Mll1.1,919
target,Nsd1.2,910
target,Kdm1b.3,877
target,Prmt7.1,877
target,Kat2b.4,847
target,Parp1.4,839
target,Prkaa1.1,819
target,Kdm1b.4,816
target,Kdm3a.4,788
target,Mll5.4,779
target,Jmjd5.1,771
target,Rnf217.1,756
target,Pcgf1.1,741
target,Kdm5b.2,714
target,Kdm5c.4,689
target,Pcgf5.3,679
target,Prdm13.1,658
target,Phf20l1.3,645
target,Prmt7.3,595
target,Ncor1.3,594
target,Pcgf2.3,579
target,Nap1l2.3,558
target,Mecom.1,527
target,Phf19.4,524
target,Kdm6a.3,513
target,Prmt1.3,508
target,Kdm5b.4,504
target,Nap1l1.2,501
target,Kdm5a.3,498
target,Kdm6b.3,487
target,Kdm6b.2,485
target,Kdm4a.4,467
target,Rbbp4.1,453
target,Pcgf6.4,450
target,Prmt6.4,442
target,Kdm5c.3,440
target,Prdm12.2,438
target,Pcgf2.4,429
target,Jmjd6.4,427
target,Kdm3a.1,426
target,Prdm15.3,417
target,Ncoa3.1,393
target,Mbd2.4,376
target,Padi4.2,358
target,Pcgf5.4,349
target,Prmt1.4,344
target,Prmt5.4,334
target,Mbd4.2,332
target,Prmt8.1,310
target,Prdm14.2,271
target,Pbrm1.4,270
target,Nap1l1.3,242
target,L3mbtl2.1,238
target,Pcgf6.1,234
target,Prkcd.2,228
target,Myst1.4,199
target,Myst3.1,195
target,Kdm2a.4,194
target,Mbd1.2,188
target,Prdm8.3,183
target,Prmt1.1,176
target,Prmt2.3,171
target,Msl3.1,165
target,Prdm15.2,161
target,Orc1.2,157
target,Myst2.1,148
target,Mbd3.1,142
target,Myst2.3,134
