type,shRNA,count
target,Asxl3.1,2523955
target,Jhdm1d.1,802334
target,Hdac2.1,389960
target,Bmi1.4,323843
target,Dnmt3b.1,221319
target,Aff1.3,215673
target,Cbx3.3,184058
target,Chd3.1,157420
target,Baz1a.2,131890
target,Hdac4.4,106874
target,Hells.2,98140
target,Asxl2.4,89821
target,Gadd45a.4,83355
target,Atr.2,78598
target,Ehmt1.2,59523
target,Asxl2.1,55812
target,Fkbp1a.4,53314
target,Aurkb.2,51349
target,Ctsl.4,48797
target,Arid2.1,48756
target,Brd8.1,48756
target,Cbx5.4,45217
target,Ing2.3,40637
target,Baz1b.2,40082
target,Aff4.1,35388
target,Brd2.2,32522
target,Cbx3.1,31630
target,Chd1.4,30964
target,Cbx4.2,30688
target,Ehmt1.4,30176
target,Brd4.2,29214
target,Jarid2.4,28928
target,Elp4.4,28825
target,Baz2b.1,27316
target,Cbx8.2,26808
target,Hat1.1,26262
target,Hells.4,24245
target,Chd1.3,23561
target,Hltf.3,22464
target,Cbx3.4,20639
target,Crebbp.1,18376
target,Dnmt3l.1,17563
target,Chd9.4,17532
target,Atrx.3,16456
target,Chd1l.3,16392
target,Ezh1.2,15788
target,Aurkb.1,14857
target,Hdac9.2,14398
target,Hdac7.2,13729
target,Hcfc1.1,13564
target,Elp3.1,13219
target,Chaf1b.4,13105
target,Cbx1.2,13005
target,Brd9.2,12837
target,Epc1.2,12475
target,Chd8.1,11628
target,Brd1.2,11350
target,Ing4.3,11265
target,Brd3.2,10815
target,Atr.1,10529
target,Hdac6.3,10227
target,Brwd1.1,9570
target,Eed.3,9003
target,Brwd3.2,8779
target,Eed.4,8771
target,Crebbp.3,8385
target,Aff1.2,8200
target,Ash1l.2,7970
target,Ctsl.1,7751
target,Carm1.2,7723
target,Cbx8.4,7452
target,Dnmt1.4,7361
target,Hdac8.1,7312
target,Hat1.3,7285
target,Brd4.4,7135
target,Atad2b.1,7006
target,Cbx1.4,6779
target,Baz1a.4,6654
target,Epc2.4,6580
target,Brpf1.3,6396
target,Cbx5.2,6301
target,Cxxc1.4,6216
target,Hira.4,6073
target,Baz1b.3,6044
target,Dnmt1.2,6006
target,Fbxl19.3,5889
target,Jarid2.2,5564
target,Gtf2b.1,5495
target,Dnmt3b.4,5024
target,Brd8.4,4981
target,Ep400.1,4804
target,Atm.3,4733
target,Chaf1b.1,4712
target,Dub2a.4,4632
target,Ing5.2,4567
target,Dnmt3b.2,4513
target,Jmjd1c.4,4503
target,Brpf1.2,4373
target,Actl6b.1,4257
target,Ctsl.2,4169
target,Dnmt3l.3,4168
target,Actl6b.4,4058
target,Brwd3.1,4029
target,Carm1.4,3994
target,Atad2b.4,3960
target,Chd1.1,3915
target,Atad2.3,3910
target,Hdac2.3,3781
target,Ing3.4,3734
target,Atr.3,3700
target,Chd8.2,3690
target,Fkbp1a.1,3677
target,Jmjd1c.2,3596
target,Cbx7.3,3558
target,Chd6.3,3468
target,Jarid2.3,3463
target,Cbx5.1,3439
target,Chaf1a.4,3360
target,Chd1l.2,3323
target,Asxl3.4,3322
target,Chd9.3,3307
target,Ino80.2,3087
target,Hdac8.4,3036
target,Asxl3.2,3003
target,Cbx1.1,3000
target,Chaf1a.3,2992
target,Hdac10.4,2989
target,Dnmt3a.4,2979
target,Atad2.4,2957
target,Chd2.3,2940
target,Cxxc1.2,2939
target,Baz2b.2,2938
target,Arid2.2,2932
target,Hdac6.4,2876
target,Fbxl19.1,2872
target,Hdac8.3,2869
target,Hells.1,2862
target,Ing5.3,2822
target,Chd2.4,2796
target,Fbxo44.2,2755
target,Actl6b.2,2722
target,Gtf2f1.1,2704
target,Hdac8.2,2693
target,Cxxc1.1,2689
target,Chaf1a.1,2681
target,Ep300.3,2677
target,Elp4.3,2662
target,Ezh2.4,2654
target,Elp4.2,2640
target,Ing2.2,2637
target,Chaf1b.3,2626
target,Gtf2f1.3,2604
target,Ing3.2,2598
target,Ash2l.1,2583
target,Brwd1.3,2551
target,Dub2a.3,2496
target,Ctsl.3,2489
target,Dmap1.1,2475
target,Ercc5.1,2441
target,Asxl1.4,2439
target,Bmi1.1,2405
target,Gtf2b.4,2394
target,Chd4.3,2370
target,Dnmt3a.1,2330
target,Bmi1.2,2294
target,Jmjd4.2,2288
target,Chd2.1,2278
target,Ing2.1,2250
target,Brd4.1,2233
target,Brwd1.4,2229
target,Hira.1,2149
target,Hdac7.4,2121
target,Hltf.4,2087
target,Atm.2,2064
target,Ash1l.1,2051
target,Fbxo44.4,2051
target,Baz1b.1,2050
target,Ino80.4,2032
target,Atad2.1,2027
target,Atr.4,2026
target,Hdac2.2,1995
target,Ino80.3,1978
target,Dnmt3b.3,1969
target,Chd8.4,1961
target,Aurkb.3,1958
target,Gadd45a.3,1927
target,Hdac6.2,1905
target,Baz2a.1,1864
target,Chd9.1,1859
target,Brwd3.3,1853
target,Chd1l.1,1830
target,Ing3.1,1811
target,Epc1.3,1802
target,Eed.2,1799
target,Gadd45b.3,1791
target,Brpf3.2,1728
target,Gtf2f1.4,1722
target,Ash2l.2,1717
target,Ezh2.1,1701
target,Atad2b.3,1677
target,Brd3.3,1662
target,Chd5.1,1649
target,Ehmt2.1,1620
target,Hcfc1.2,1612
target,Brd2.3,1581
target,Elp4.1,1577
target,Brpf3.1,1556
target,Gtf3c4.4,1555
target,Ino80.1,1527
target,Cbx4.4,1498
target,Elp3.4,1496
target,Asxl2.2,1462
target,Cbx8.3,1458
target,Aff4.3,1393
target,Dot1l.2,1383
target,Chd2.2,1379
target,Hdac10.2,1366
target,Brd3.1,1335
target,Ehmt2.2,1321
target,Hdac1.4,1300
target,Fkbp1a.3,1287
target,Hcfc1.3,1280
target,Atrx.4,1276
target,Asxl3.3,1254
target,Elp3.2,1229
target,Cbx6.2,1220
target,Fbxl19.4,1181
target,Jhdm1d.4,1179
target,Ing4.4,1174
target,Brd8.3,1168
target,Brd8.2,1147
target,Bop1.1,1132
target,Atm.4,1123
target,Bop1.2,1101
target,Brpf3.3,1101
target,Ezh2.2,1100
target,Dot1l.1,1086
target,Actl6b.3,1082
target,Chd4.4,1070
target,Aurkb.4,1061
target,Hdac2.4,1052
target,Chd4.1,1042
target,Atad2.2,1033
target,Jhdm1d.2,1001
target,Dnmt3a.3,996
target,Brd1.1,992
target,Ercc5.3,981
target,Ash1l.4,976
target,Atm.1,972
target,Cbx7.1,966
target,Hdac3.4,949
target,Ehmt2.3,914
target,Chd5.4,906
target,Hira.2,888
target,Asxl1.2,882
target,Fbxl19.2,879
target,Asxl1.1,864
target,Cbx6.3,858
target,Hdac1.2,848
target,Hdac3.2,839
target,Bptf.2,824
target,Fbxw9.4,821
target,Chaf1b.2,820
target,Chd3.3,816
target,Atad2b.2,810
target,Baz2b.3,794
target,Brd3.4,776
target,Gtf2b.2,750
target,Ezh1.4,743
target,Chd9.2,724
target,Baz2b.4,717
target,Baz2a.4,675
target,Bmi1.3,674
target,Jarid2.1,671
target,Asxl2.3,669
target,Jmjd4.3,648
target,Ercc5.2,645
target,Cbx7.4,638
target,Dnmt3l.4,610
target,Ing3.3,608
