type,shRNA,count
target,Prkcd.3,670267
target,Mtf2.2,489189
target,Kdm2a.2,243483
target,Padi1.3,229986
target,Kdm5c.2,217093
target,Phf20l1.3,192756
target,Mll3.2,170022
target,Prkcd.1,157085
target,Prdm5.1,154148
target,Psip1.2,154011
target,Kdm3a.3,133154
target,Pcgf2.4,121248
target,Nap1l3.1,115721
target,Pcmt1.4,114913
target,Mll1.2,91714
target,Phip.2,91622
target,Prdm5.4,89177
target,Kat5.4,76082
target,Ring1.3,72594
target,Rbbp4.3,71466
target,Jmjd5.4,70865
target,Kdm4c.1,69678
target,Kdm2b.4,67602
target,Kdm5d.1,65911
target,Pcgf2.3,63788
target,Phc1.1,63587
target,Prkaa2.1,63113
target,Polr2b.2,60612
target,Mll5.2,60414
target,Kdm5b.3,59324
target,Kat2b.3,57565
target,Mbd2.2,57521
target,Pbrm1.2,53612
target,Kdm1a.3,52480
target,Kat2a.3,49811
target,Ppargc1a.4,48418
target,Kdm2a.4,46656
target,Rbbp7.3,45251
target,Prmt3.4,41366
target,Prmt7.3,39514
target,Kdm5c.1,38015
target,Kdm5a.2,37381
target,Men1.1,35752
target,Prmt8.4,35318
target,Parp1.2,35192
target,Prmt5.2,34867
target,Morf4l1.2,34767
target,Prmt5.1,34418
target,Kdm6a.2,34377
target,Phf8.2,34274
target,Ncoa1.4,32875
target,Ncoa1.1,32573
target,Kdm2b.2,31608
target,Kdm2b.3,30989
target,L3mbtl3.1,30792
target,Padi1.4,30541
target,Myst4.4,29519
target,Jmjd6.4,28892
target,Orc1.4,28589
target,Kdm1a.4,28445
target,Kdm3a.2,28332
target,Phf19.3,28168
target,Kdm2b.1,27469
target,Jmjd6.2,27295
target,L3mbtl1.3,27125
target,Mbd1.2,26801
target,Kdm1b.1,26759
target,Pcgf1.1,26223
target,Mtf2.3,25657
target,Kdm3a.1,24013
target,Kdm5a.3,23335
target,Myst1.3,22976
target,Mll1.3,22320
target,Morf4l1.4,22070
target,Phc1.4,21855
target,Nap1l3.3,21735
target,Prdm9.4,21620
target,Myst4.3,21597
target,Mll5.4,21209
target,Phf8.3,21057
target,Mbd1.3,20709
target,Mbd4.3,20557
target,Pcgf6.3,20409
target,Mbd1.1,20221
target,Ncor1.4,20107
target,Prdm14.1,19747
target,Padi6.4,19522
target,Rbbp5.4,19402
target,Pcgf5.4,19315
target,Mll2.4,19056
target,Mll2.1,18697
target,Rnf217.2,18364
target,Prdm15.4,17439
target,Mta1.4,16971
target,Kat5.2,16747
target,Padi4.3,16683
target,Ncoa1.2,16203
target,Prdm4.2,16195
target,Mbd3.2,16148
target,L3mbtl1.2,16135
target,Rbbp4.2,15940
target,Mbd2.4,15645
target,Mta3.1,15583
target,Kdm4c.4,15325
target,Mll2.2,15100
target,Prdm13.1,14732
target,Prdm6.4,14592
target,Prdm2.3,14501
target,Kat2b.2,14330
target,Psip1.1,14248
target,Kdm4a.2,14221
target,Ncor1.1,14211
target,L3mbtl4.1,13922
target,Pcgf5.1,13785
target,Ncoa3.2,13760
target,Ncoa3.4,13574
target,Kdm1b.4,13328
target,Prdm11.2,13259
target,Men1.3,13240
target,Phf19.2,13182
target,Prkaa1.2,13180
target,Ncoa1.3,12961
target,Jmjd5.1,12756
target,Kdm4a.1,12679
target,Prdm4.4,12461
target,Prdm10.3,12247
target,Prmt2.4,11945
target,Kdm6b.4,11943
target,Prdm6.3,11882
target,Rnf40.3,11821
target,Rbbp7.2,11787
target,Prmt3.2,11763
target,Prmt6.1,11372
target,Nsd1.4,11370
target,Phc1.2,11201
target,Kdm6b.2,11157
target,Myst2.4,11156
target,Parp1.3,11131
target,Nap1l3.2,11107
target,Mbd1.4,11022
target,L3mbtl4.2,10482
target,Kdm1a.1,10411
target,Mta2.1,10395
target,Mbd2.3,10352
target,Prdm1.2,10054
target,Phf19.4,10009
target,Kdm3b.2,9521
target,Kdm5c.4,9485
target,Padi1.1,9305
target,Prdm12.4,9216
target,Myst1.2,9104
target,Phf20.2,9103
target,Mta1.2,8948
target,Pcgf5.3,8875
target,Phf2.2,8689
target,Phf20.3,8517
target,Kdm3b.3,8439
target,Polr2b.3,8244
target,Prmt2.2,8212
target,Mta2.2,8200
target,Kdm3a.4,8176
target,Kdm5a.1,8006
target,Ring1.1,7949
target,Kdm6b.3,7925
target,Prdm2.4,7882
target,Mbd3.1,7800
target,Msl3.3,7761
target,Jmjd5.3,7753
target,Kdm4d.2,7651
target,Nap1l1.4,7630
target,Mbd4.1,7623
target,Myst4.1,7605
target,Rbbp4.1,7598
target,Prmt7.1,7449
target,Mll5.1,7446
target,Rbbp7.4,7330
target,Prdm8.2,7229
target,Kdm4d.1,7111
target,Prmt2.1,6935
target,Nap1l2.1,6935
target,Paxip1.4,6927
target,Psip1.3,6922
target,Psip1.4,6788
target,Prmt5.4,6594
target,Padi4.1,6587
target,Myst1.4,6534
target,Prdm10.4,6531
target,Prdm1.3,6481
target,Prkaa1.1,6384
target,Prmt5.3,6296
target,Prdm6.2,6285
target,Padi6.1,6150
target,Phf19.1,6124
