type,shRNA,count
target,Taf1.2,495732
target,Smarcd1.2,460000
target,Arid1a.2,425892
target,Smyd5.1,310784
target,Smarcb1.2,270008
target,Sirt1.2,252982
target,Sirt4.4,248635
target,Mecp2.2,235402
target,Tet3.2,216944
target,Ube2a.2,201547
target,Uhrf1.3,190389
target,Smyd4.4,186629
target,Setdb1.1,185666
target,Zmynd8.3,174398
target,Setd1a.2,157327
target,Tet2.2,156983
target,Gtf2h1.3,126502
target,Setd4.2,112968
target,Smarcc2.4,109625
target,Setd2.3,104007
target,Wbp7.3,93699
target,Suv39h1.4,89046
target,Setd3.1,86630
target,Hdac5.1,82728
target,Smarca1.1,79657
target,Setd8.2,78074
target,Smyd5.2,76943
target,Wdr5.4,75172
target,Zmynd11.3,69784
target,Setd3.3,66449
target,Sin3a.2,63955
target,Setd5.2,62209
target,Smarcc1.3,60192
target,Smarcd2.3,51706
target,Scmh1.2,50721
target,Suv420h2.4,50319
target,Fkbp5.1,49842
target,Trim66.1,47371
target,Tcea1.3,45777
target,Sfmbt1.3,41945
target,Usp22.4,41458
target,Suv420h1.4,40341
target,Cbx2.1,40199
target,Brd7.1,39310
target,Whsc1.4,39195
target,Gtf2h1.1,38030
target,Whsc1.1,36736
target,Setd2.4,35838
target,Scml2.2,33407
target,Sp100.1,32982
target,Fbxo17.3,32436
target,Suv420h2.3,30432
target,Sirt1.4,30067
target,Prdm16.2,29742
target,Ssrp1.2,29152
target,Tcea1.4,28706
target,Phf10.3,28495
target,Smarca2.2,26940
target,Smarcc2.3,26391
target,Hdac11.1,25515
target,Smarca1.4,25503
target,Smarcc1.1,25207
target,Sirt3.4,25051
target,Ube2i.2,25006
target,Smyd2.4,24743
target,Supt16h.1,24727
target,Scml2.4,24714
target,Usp27x.4,24569
target,Sp110.3,24350
target,Usp22.1,23814
target,Trim24.3,23049
target,Eaf1.2,21295
target,Phf17.2,20869
target,Chd7.2,20159
target,Tdg.4,20073
target,Setd2.2,19005
target,Uhrf1.1,18933
target,Padi2.2,18919
target,Taf3.1,18722
target,Setmar.4,18454
target,Supt16h.4,18404
target,Sirt4.3,17610
target,Sfmbt1.2,17539
target,Sirt4.2,17388
target,Setmar.1,17285
target,Smarce1.2,16667
target,Zmynd8.1,16378
target,Trim24.2,15987
target,Suv39h1.3,15966
target,Sirt5.1,15860
target,Smarcd2.1,15855
target,Smarca5.4,15853
target,Suv39h2.3,15778
target,Smarce1.3,14684
target,Scml2.1,14108
target,Kdm4b.1,13913
target,Smarca1.3,13861
target,Rpa3.4,13831
target,Zmynd8.2,13810
target,Phc3.2,13363
target,Brd7.3,13278
target,Sirt7.3,13253
target,Smyd1.3,12925
target,Tet1.3,12806
target,Setd7.2,12167
target,Smarcd1.4,11877
target,Rnf2.2,11860
target,Cbx2.3,11361
target,Tet2.3,11258
target,Suz12.2,11157
target,Gtf2h1.2,10960
target,Rpa3.2,10925
target,Ssrp1.3,10288
target,Tet3.3,10285
target,Eaf1.1,10284
target,Sirt3.2,10256
target,Whsc1.3,10165
target,Ube2e1.3,10019
target,Scmh1.1,10009
target,Sfmbt2.2,9989
target,Ube2i.4,9955
target,Tet1.4,9932
target,Setdb2.3,9867
target,Ube2a.1,9857
target,Whsc1.2,9497
target,Setd8.4,8738
target,Sp100.4,8735
target,Fkbp5.2,8688
target,Wdr5.2,8544
target,Setdb1.4,8411
target,Wdr82.4,8194
target,Sirt3.1,8164
target,Setdb1.3,8151
target,Smarca5.3,8046
target,Usp27x.2,8012
target,Usp22.2,7903
target,Usp51.2,7842
target,Usp27x.1,7774
target,Arid1b.1,7765
target,Setdb1.2,7581
target,Wdr5.1,7507
target,Suv39h2.2,6935
target,Setd1a.4,6859
target,Smarcd1.3,6710
target,Setd4.4,6621
target,Suv39h2.1,6520
target,Suz12.3,6183
target,Smarca4.2,6063
target,Padi2.3,5785
target,Sirt1.1,5557
target,Sirt7.4,5530
target,Ssrp1.4,5476
target,Trim28.4,5360
target,Wdr82.2,5284
target,Sfmbt1.1,5240
target,Clock.1,5175
target,Setdb2.1,5079
target,Suv420h1.3,4958
target,Chd7.3,4836
target,Wdr5.3,4708
target,Rpa3.3,4660
target,Suz12.4,4649
target,Phc3.3,4634
target,Scml2.3,4592
target,Smarcd3.2,4537
target,Fbxo17.2,4425
target,Smyd3.3,4367
target,Parp2.2,4138
target,Sp140.1,4079
target,Setd1a.3,4045
target,Setd8.1,3986
target,Scmh1.3,3878
target,Ube2b.1,3788
target,Kdm4b.2,3668
target,Trim33.4,3618
target,Rnf2.1,3595
target,Paf1.3,3548
target,Ube2e1.1,3540
target,Fbxo17.1,3446
target,Mecp2.3,3263
target,Rpa3.1,3249
target,Dpy30.1,3242
target,Ube2b.4,3104
target,Sfmbt2.3,3048
target,Chd7.1,2893
target,Suv39h2.4,2882
target,Sp110.4,2861
target,Tdg.2,2804
target,Whsc1l1.4,2730
target,Trim24.4,2715
target,Trim28.2,2666
target,Tet3.1,2657
target,Scml4.1,2651
target,Smarcd3.4,2542
target,Smarcd2.2,2454
target,Sirt4.1,2437
target,H2afz.3,2428
target,Smarca4.4,2426
target,Arid1a.1,2324
target,Setd5.4,2321
target,Wbp7.1,2316
target,Sin3b.2,2313
target,Brdt.1,2265
target,Parp2.3,2240
target,Usp22.3,2189
target,Cecr2.2,2116
target,Sp100.3,2109
target,Rnf2.3,2097
target,Setmar.3,2085
target,Fkbp2.2,2084
target,Zmynd11.4,2037
target,Smyd4.1,2005
target,Usp51.1,2003
target,Scml4.3,1976
target,Clock.2,1945
target,Supt16h.3,1862
target,Trim33.1,1817
target,Smarca5.1,1786
target,Sp140.4,1767
target,Ube2e1.4,1763
target,Suv420h1.2,1714
target,Dpy30.3,1653
target,Sirt5.4,1581
target,Smarca1.2,1552
target,Cecr2.1,1541
target,Setd4.3,1513
target,Parp2.1,1496
target,Taf3.4,1493
target,Taf1.3,1493
target,Smyd3.4,1489
target,Whsc1l1.2,1452
target,Usp27x.3,1442
target,Smyd2.2,1439
target,Sp140.2,1429
target,Setdb2.2,1423
target,Supt16h.2,1417
target,Iws1.2,1354
target,Setmar.2,1243
target,Phf10.2,1241
target,Sirt7.2,1229
target,Smyd3.2,1225
target,Satb1.2,1219
target,Sp100.2,1215
target,Smyd2.1,1168
target,Setd8.3,1156
target,H2afz.1,1154
target,Zmynd11.1,1153
target,Smyd1.2,1136
target,Sp140.3,1130
target,Sirt7.1,1027
target,Ube2i.3,1026
target,Tet2.4,999
target,Trim33.2,976
target,Hdac11.2,945
target,Smyd3.1,943
target,Smyd1.1,927
target,Cbx2.2,897
target,Uhrf1.4,884
target,Suv420h1.1,861
target,Sin3a.1,853
target,Suv420h2.2,845
target,Arid1b.2,842
target,Smarcc2.2,841
target,Prdm16.3,821
target,Satb1.3,812
target,Fkbp2.3,802
target,Phc2.2,785
target,Sfmbt1.4,776
target,Smyd2.3,772
target,Wdr82.3,751
target,Brdt.2,748
target,Usp51.3,724
target,Paf1.1,688
target,Smarce1.4,683
target,Kdm4b.3,673
target,Fkbp2.1,611
target,Suv39h1.2,611
target,Smyd4.2,587
target,Ube2b.3,561
target,Tet1.2,544
target,Smyd4.3,515
target,Sirt1.3,514
target,Jmjd8.3,497
target,Suv39h1.1,486
target,Dpy30.2,471
target,Phc2.1,469
target,Sp110.1,458
target,Trim66.3,438
target,Iws1.3,437
target,Sin3a.4,431
target,Taf3.3,425
target,Trim33.3,413
target,Sirt3.3,388
target,Smarcd1.1,383
target,Sin3b.3,366
target,Sin3b.4,362
target,Ube2i.1,357
target,Jmjd8.1,356
target,Tcea1.1,356
target,Uhrf1.2,351
target,Smarca5.2,343
target,Tet1.1,307
target,Tdg.3,282
target,Sin3a.3,281
target,Usp51.4,276
target,Smarca2.3,275
target,Prdm16.1,249
target,Trim28.1,221
target,Smarce1.1,216
target,Taf1.4,213
target,Brdt.3,210
target,Hdac5.2,205
target,Setd2.1,197
target,Phf17.1,186
target,Cecr2.3,185
target,Smarca2.1,179
target,Tdg.1,146
target,Sp110.2,139
target,Iws1.1,131
target,Trim24.1,127
target,Smarca4.3,125
target,Setd3.2,125
target,Smarcc1.2,122
target,Ube2b.2,120
target,Trim66.4,109
target,Trim28.3,98
target,Jmjd8.2,89
target,Tcea1.2,85
target,Sirt5.2,85
target,H2afz.2,79
target,Hdac11.3,77
target,Tet3.4,68
target,Arid1b.3,63
target,Sirt6.1,62
target,Setdb2.4,55
target,Phf10.1,45
target,Zmynd11.2,45
target,Suz12.1,36
target,Whsc1l1.3,31
target,Smarcd3.3,25
target,Satb1.1,23
target,Wbp7.2,21
target,Setd7.1,14
target,Paf1.2,11
target,Smarcd3.1,9
target,Smarca4.1,8
target,Hdac5.3,8
target,Ssrp1.1,8
target,Smyd5.4,8
target,Taf3.2,7
target,Sirt6.4,7
target,Wbp7.4,5
target,Fkbp5.3,4
target,Phc3.1,3
target,Tet2.1,3
target,Mecp2.1,2
target,Sirt6.3,1
target,Zmynd8.4,1
target,Scml4.2,1
target,Sfmbt2.1,0
target,Sin3b.1,0
target,Wdr82.1,0
target,Padi2.1,0
target,Clock.3,0
target,Taf1.1,0
target,Brd7.2,0
target,Suv420h2.1,0
target,Setd1a.1,0
target,Setd4.1,0
target,Smyd5.3,0
target,Smarcc2.1,0
target,Setd5.1,0
target,Setd5.3,0
target,Eaf1.3,0
target,Sirt5.3,0
target,Sirt6.2,0
control,Klf12.4,73954
control,Cd4.5,60494
control,Ccnt1.4,18336
control,Cd14.2,13308
control,Ccnt1.3,11482
control,Ccnt1.2,7977
control,Cd19.4,6042
control,Nfatc3.3,5760
control,Nfatc3.2,5594
control,CDK9.1,4258
control,Klf2.7,4250
control,CD4.4,4036
control,Ms4a1.2,3124
control,Bcl6.2,2945
control,CDK9.3,2870
control,Tbx21.4,2588
control,Hes6.3,2089
control,Id3.4,1991
control,Id2.5,1889
control,Id2.2,1751
control,Klf12.5,1670
control,Id2.4,1388
control,CDK9.2,1100
control,Nfatc3.7,1081
control,Sgk1.1,762
control,Id2.3,667
control,Klf2.2,433
control,Hes1.3,399
control,CD4.3,397
control,Bcl6.3,374
control,Cd19.3,363
control,Tbx21.3,243
control,Runx3.3,242
control,Klf2.3,52
control,CD4.2,43
control,Hes1.2,6
control,Id3.3,4
control,Runx3.2,0
control,Nfatc3.8,0
control,Id3.2,0
control,CD4.1,0
control,Klf2.5,0
control,Klf2.4,0
control,Fosb.2,0
control,Id3.5,0
control,Klf2.6,0
