type,shRNA,count
target,Asxl3.1,815318
target,Asxl2.4,554391
target,Baz1b.2,403645
target,Hells.4,388240
target,Cbx3.1,283140
target,Baz2b.1,274933
target,Chd1.3,217337
target,Bmi1.4,181686
target,Chd8.2,164428
target,Hltf.3,138327
target,Cbx3.4,137227
target,Jarid2.2,124420
target,Jmjd1c.2,119606
target,Chd3.1,113880
target,Atm.3,112767
target,Jmjd1c.4,111623
target,Cbx4.2,111154
target,Brwd3.2,110949
target,Atrx.3,95510
target,Arid2.2,93240
target,Elp4.4,84417
target,Hdac7.2,83585
target,Hdac8.4,83527
target,Cbx3.3,80010
target,Cbx1.2,76805
target,Chd9.4,74805
target,Ezh1.2,70092
target,Aurkb.1,68975
target,Brd1.2,64504
target,Brd3.2,63886
target,Crebbp.3,63833
target,Brwd3.1,62995
target,Cbx5.2,62331
target,Carm1.2,58861
target,Asxl3.2,58286
target,Dnmt1.2,56834
target,Ehmt2.3,54892
target,Dnmt3a.4,54877
target,Hdac2.3,53780
target,Hdac2.4,52323
target,Hdac8.1,52146
target,Cbx1.4,51788
target,Cbx5.1,50894
target,Baz2b.3,50697
target,Cxxc1.4,49040
target,Ash2l.1,48876
target,Cbx7.3,48485
target,Hira.3,47854
target,Eed.2,47597
target,Brwd1.1,45721
target,Baz1a.4,44765
target,Epc2.4,43304
target,Chaf1b.1,42474
target,Cbx8.2,40799
target,Ezh1.4,39299
target,Cbx7.1,39107
target,Baz2b.2,38724
target,Gtf3c4.4,38019
target,Ing4.3,36932
target,Carm1.3,35922
target,Fkbp1a.4,35857
target,Dnmt3a.3,35040
target,Asxl1.4,33230
target,Hdac2.1,32837
target,Asxl2.1,32837
target,Atr.3,32344
target,Chd1.4,31297
target,Hdac6.4,29314
target,Ing2.2,29132
target,Aff1.3,28399
target,Hdac8.3,28334
target,Brd8.4,28099
target,Baz1b.3,28037
target,Baz1b.1,27989
target,Atad2b.1,27727
target,Dnmt3a.1,27628
target,Ash2l.2,27056
target,Atad2.4,26069
target,Gtf3c4.2,25824
target,Atrx.4,25773
target,Ehmt2.4,25690
target,Hells.1,25584
target,Gtf2b.1,24911
target,Atm.1,24871
target,Dnmt3b.2,24636
target,Arid2.4,24486
target,Dnmt3b.3,24386
target,Brd8.3,24332
target,Hat1.3,24314
target,Ash1l.2,24272
target,Jarid2.4,23637
target,Ezh2.4,23485
target,Ing3.4,23108
target,Chd2.2,22449
target,Chd9.3,21733
target,Chd8.1,21252
target,Jhdm1d.2,20698
target,Ep400.2,20623
target,Fbxw9.1,20515
target,Cbx1.1,20515
target,Jhdm1d.1,20166
target,Ing4.1,20071
target,Hira.4,19897
target,Ing5.2,18901
target,Atr.2,18700
target,Actl6b.2,18684
target,Asxl3.3,18621
target,Baz2b.4,18531
target,Brd2.3,18338
target,Chd6.3,17680
target,Crebbp.1,17521
target,Cbx8.3,17102
target,Jarid2.1,16974
target,Atad2b.4,16896
target,Asxl3.4,16787
target,Atrx.2,16782
target,Cbx6.2,16705
target,Brd9.2,16648
target,Atr.4,16158
target,Ctsl.1,16069
target,Ing3.3,16016
target,Bptf.2,15504
target,Gtf2f1.1,15227
target,Atad2b.3,15115
target,Brpf3.1,14932
target,Hcfc1.3,14826
target,Dnmt3b.4,14824
target,Ino80.2,14561
target,Epc1.3,14536
target,Brwd1.4,13900
target,Epc2.2,13807
target,Aff4.3,13724
target,Ash1l.1,13662
target,Hltf.4,13454
target,Arid2.1,13130
target,Ehmt2.1,13008
target,Ehmt2.2,12966
target,Fbxl19.1,12881
target,Atm.2,12756
target,Hdac3.4,12468
target,Ing3.1,12321
target,Hdac6.1,11814
target,Ing3.2,11801
target,Cbx8.4,11769
target,Brd1.1,11685
target,Hdac4.3,11545
target,Fkbp1a.1,11519
target,Chd5.1,11267
target,Hells.2,11049
target,Baz2a.4,11035
target,Atad2.3,11027
target,Dot1l.1,11022
target,Hdac1.3,10917
target,Chaf1a.1,10834
target,Hdac9.2,10659
target,Chd3.4,10604
target,Chd2.1,10566
target,Chd9.1,10423
target,Ep400.1,10413
target,Brpf1.4,10409
target,Hdac2.2,10302
target,Ing2.1,10221
target,Chd2.3,10212
target,Cxxc1.1,10174
target,Baz1a.2,10112
target,Bptf.3,10104
target,Dub2a.3,10067
target,Hdac7.4,9754
target,Hira.2,9729
target,Chd1.1,9634
target,Actl6b.3,9568
target,Ehmt1.1,9407
target,Brd3.3,9355
target,Actl6b.4,9342
target,Gadd45b.3,9263
target,Ash1l.3,9124
target,Elp4.3,9114
target,Hdac4.4,9110
target,Ing5.3,9076
target,Hdac10.2,9033
target,Eed.3,9009
target,Ep300.3,8973
target,Cbx3.2,8932
target,Carm1.4,8913
target,Dot1l.2,8667
target,Atad2.2,8615
target,Aff4.4,7991
target,Brpf3.3,7887
target,Brpf1.3,7763
target,Brwd3.3,7555
target,Dnmt3l.3,7384
target,Ino80.3,7357
target,Jmjd4.3,7352
target,Brd3.1,7143
target,Brd8.1,7106
target,Cbx4.3,6952
target,Chaf1b.2,6930
target,Chd8.4,6845
target,Asxl1.1,6721
target,Asxl2.2,6715
target,Asxl2.3,6617
target,Gtf2f1.2,6543
target,Chd6.2,6409
target,Hdac6.3,6341
target,Hdac3.3,6338
target,Brd1.3,6306
target,Brd2.4,6255
target,Gadd45a.1,6212
target,Chd1l.2,6152
target,Ctsl.2,5943
target,Ing4.2,5934
target,Ehmt1.2,5818
target,Hdac8.2,5595
target,Jmjd4.1,5511
target,Brd2.2,5486
target,Chd4.3,5334
target,Ercc5.1,5273
target,Cbx4.1,5125
target,Brd2.1,4956
target,Brwd1.3,4884
target,Ep400.3,4742
target,Bptf.4,4689
target,Dub2a.4,4672
target,Brpf1.2,4611
target,Dmap1.2,4545
target,Chd1l.3,4498
target,Brpf3.4,4408
target,Elp3.4,4377
target,Gadd45b.2,4240
target,Cbx8.1,4128
target,Brd9.3,4108
target,Epc2.3,4084
target,Eed.4,4082
target,Elp3.2,4059
target,Chd2.4,4049
target,Hltf.2,4048
target,Cxxc1.3,4032
target,Fbxo44.1,3986
target,Bop1.2,3985
target,Dnmt3a.2,3898
target,Gtf2b.4,3716
target,Bmi1.2,3712
target,Ctsl.4,3635
target,Cbx4.4,3625
target,Bptf.1,3354
target,Fbxl19.2,3331
target,Dnmt3b.1,3309
target,Ino80.1,3306
target,Chd6.1,3290
target,Chaf1a.3,3275
target,Bmi1.1,3249
target,Dot1l.3,3164
target,Ercc5.3,3092
target,Bmi1.3,2954
target,Dmap1.4,2863
target,Actl6b.1,2850
target,Cbx7.4,2781
target,Elp4.2,2655
target,Brd8.2,2650
target,Ing4.4,2631
target,Hira.1,2528
target,Dmap1.1,2466
target,Atad2b.2,2401
target,Cbx6.3,2384
target,Baz2a.1,2368
target,Jmjd1c.3,2313
target,Ercc5.2,2252
target,Hat1.1,1985
target,Chd1l.1,1865
target,Fbxo44.2,1857
target,Chd4.2,1827
target,Asxl1.2,1825
target,Cbx5.3,1785
