type,shRNA,count
target,Asxl2.4,849794
target,Elp4.4,321965
target,Asxl3.1,313231
target,Hells.4,233084
target,Baz1b.2,212438
target,Cbx3.1,208583
target,Chd1.3,160839
target,Hltf.3,137776
target,Jarid2.2,127382
target,Ezh1.2,127355
target,Cbx4.2,119469
target,Baz2b.1,100873
target,Cbx3.4,98157
target,Cbx5.2,93913
target,Brd1.2,91208
target,Dnmt3b.2,84032
target,Cbx5.1,73967
target,Brwd1.1,70920
target,Chd9.4,70487
target,Hdac7.2,67606
target,Hells.2,64718
target,Jmjd1c.2,62441
target,Chd8.2,62065
target,Bmi1.4,61044
target,Carm1.2,54618
target,Atrx.3,50280
target,Dnmt1.2,48914
target,Cbx3.3,48542
target,Hells.1,47086
target,Brd4.4,43567
target,Dnmt3b.4,41454
target,Hira.2,41073
target,Cbx1.2,39549
target,Ino80.2,39050
target,Asxl2.1,39033
target,Hdac2.2,38948
target,Crebbp.3,38565
target,Baz2b.2,38343
target,Chd9.3,38193
target,Epc1.3,38095
target,Brwd1.3,36228
target,Chd9.1,35740
target,Gtf2b.1,34442
target,Fkbp1a.1,34005
target,Hdac2.1,33519
target,Hdac6.4,33322
target,Hira.4,32356
target,Cxxc1.4,32184
target,Baz1a.4,32114
target,Ing5.2,29909
target,Jarid2.1,29490
target,Chd3.1,29186
target,Ehmt2.3,28660
target,Brwd3.1,28029
target,Chd1.1,27355
target,Jmjd4.2,26643
target,Brpf1.3,26164
target,Brd8.1,26061
target,Dot1l.1,25531
target,Chd4.4,25394
target,Asxl3.4,25359
target,Brd3.2,25174
target,Dnmt3a.4,24741
target,Hat1.3,24524
target,Dnmt3a.1,24128
target,Cbx8.2,23994
target,Chd1l.3,23643
target,Ezh1.4,23617
target,Ctsl.1,23125
target,Dnmt3a.2,22974
target,Baz2b.4,22972
target,Ing4.3,22527
target,Ash1l.1,21417
target,Atr.1,21098
target,Arid2.2,20901
target,Asxl1.2,20395
target,Cbx7.3,20313
target,Gadd45b.3,20067
target,Chaf1b.4,19976
target,Ehmt2.2,19230
target,Jarid2.4,18959
target,Bmi1.1,18587
target,Dot1l.3,18511
target,Ino80.4,18469
target,Atad2b.4,18417
target,Baz1b.3,18312
target,Aurkb.1,18288
target,Hdac8.4,17848
target,Asxl3.2,17719
target,Atad2.1,17572
target,Brd8.4,17541
target,Dot1l.4,17048
target,Brwd3.2,16868
target,Chd5.1,16300
target,Dub2a.1,16180
target,Brd8.3,15366
target,Ezh2.4,15355
target,Ino80.3,15306
target,Aff1.3,15179
target,Atm.2,15038
target,Jhdm1d.1,15006
target,Ash1l.4,14982
target,Atr.2,14778
target,Arid2.1,14645
target,Brwd1.4,14615
target,Ing5.3,14527
target,Aff4.3,14042
target,Atrx.4,13947
target,Chd2.2,13799
target,Chd4.3,13427
target,Cbx1.4,13192
target,Eed.4,12938
target,Atr.3,12846
target,Epc2.3,12773
target,Gtf3c4.2,12679
target,Brpf3.3,12593
target,Hdac10.2,12573
target,Gadd45b.2,12441
target,Asxl2.3,12392
target,Brpf1.2,12232
target,Baz1b.1,12122
target,Dmap1.3,12045
target,Dnmt3b.3,12039
target,Atad2.3,11990
target,Ehmt1.2,11984
target,Cbx8.4,11839
target,Ing2.2,11729
target,Chaf1b.1,11613
target,Gtf3c4.4,11378
target,Hdac4.4,11182
target,Elp4.1,11179
target,Actl6b.2,11163
target,Atm.3,11154
target,Hdac6.3,11101
