type,shRNA,count
target,Psip1.2,360538
target,Rbbp7.3,245134
target,Morf4l1.2,225506
target,Rbbp4.3,206178
target,Rbbp5.4,148761
target,Pcgf6.3,144027
target,Prmt8.4,139318
target,Kdm5a.2,137359
target,Nap1l3.3,126461
target,Kat5.4,106931
target,Pbrm1.2,105656
target,Phf19.3,103403
target,Kat2b.2,101630
target,Nap1l3.1,99584
target,Phc1.1,91394
target,Parp1.3,90529
target,Kdm4c.1,79956
target,Pcmt1.4,79120
target,Jmjd5.3,78883
target,Kdm1a.3,77586
target,Mll3.2,72547
target,Mta2.2,72154
target,Phf8.2,70049
target,Kat2b.3,64150
target,Mbd4.1,62979
target,L3mbtl1.3,61929
target,Rbbp7.1,61152
target,Kat5.2,59580
target,Prmt2.4,58518
target,Prdm9.4,57799
target,Kdm3a.3,57744
target,Mta3.1,55913
target,Mbd3.2,55354
target,Padi6.4,54942
target,Mll2.1,52261
target,Mtf2.2,51983
target,Prdm6.4,51231
target,Prmt5.2,50209
target,Myst4.1,48799
target,Kat2a.3,47487
target,Prmt5.3,46221
target,Ppargc1a.4,45117
target,Padi1.1,42600
target,Ncoa1.1,42268
target,Kdm1b.1,41662
target,Morf4l1.4,41513
target,Kdm4d.1,40663
target,Kdm1a.4,40353
target,Mll1.3,39766
target,Kdm5a.1,38877
target,Prmt3.4,38673
target,Myst1.2,38249
target,Kdm5c.2,37995
target,Morf4l1.3,37542
target,Nap1l2.1,37450
target,Kdm3a.2,36531
target,Mll2.2,35913
target,Psip1.1,35723
target,Rbbp5.3,34868
target,Prkaa2.3,34709
target,Ppargc1a.3,34359
target,Prkcd.3,31754
target,Kdm4c.3,31543
target,Paxip1.4,30818
target,Ppargc1a.2,30661
target,Rbbp5.2,30459
target,Men1.4,29437
target,Kdm4d.2,29207
target,Myst3.2,28562
target,Phip.2,27557
target,Myst1.3,27408
target,Kdm5b.3,27071
target,Mll1.2,26958
target,Rbbp7.4,26425
target,Ncoa3.2,25720
target,Jmjd6.2,25614
target,Psip1.4,25399
target,Nap1l1.4,25318
target,Nap1l2.4,24345
target,Prdm10.1,23830
target,Kdm5c.1,23796
target,Prdm5.1,23743
target,Ncor1.4,23651
target,Kdm1a.2,23133
target,Kdm1a.1,22443
target,Mta1.4,22340
target,Ncor1.1,22254
target,Prmt6.3,22160
target,Prdm4.3,19961
target,Jmjd5.4,19799
target,Nap1l2.3,19797
target,Rnf217.4,19731
target,Prdm1.2,19642
target,Kdm4a.1,18835
target,Phf20.3,18401
