type,shRNA,count
target,Tet3.2,2262053
target,Zmynd11.3,818587
target,Smarcb1.2,635813
target,Sp100.1,270382
target,Setd5.2,176224
target,Taf1.2,82077
target,Tet2.3,80510
target,Setdb1.2,80357
target,Sin3a.2,78344
target,Smyd4.1,75363
target,Usp27x.1,71060
target,Paf1.3,66809
target,Setd5.4,61176
target,Sp140.1,58780
target,Smarcc2.4,57496
target,Ube2b.4,56369
target,Wdr82.2,56211
target,Supt16h.4,52645
target,Padi2.2,49347
target,Setdb1.1,48765
target,Parp2.1,48473
target,Whsc1l1.4,43875
target,Trim24.3,42933
target,Ube2b.1,38153
target,Clock.1,37919
target,Trim28.2,34839
target,Clock.2,34580
target,Setd2.4,34553
target,Trim24.4,34434
target,Suv39h1.2,33729
target,Taf3.1,33304
target,Satb1.2,32544
target,Chd7.1,32529
target,Rnf2.2,30925
target,Smarca1.2,30298
target,Dpy30.1,29142
target,Smyd4.2,28862
target,Satb1.3,28748
target,Scml2.2,28604
target,Ube2a.1,27955
target,Usp51.3,26625
target,Suv39h2.1,25992
target,Fkbp5.2,25322
target,Setmar.2,24720
target,Usp22.2,22727
target,Usp51.1,19453
target,Suv39h1.4,19252
target,Cbx2.2,18979
target,Cbx2.1,18410
target,Brdt.3,18315
target,Brdt.1,18141
target,Phf17.2,17519
target,Sp110.1,17485
target,Usp51.2,17197
target,Eaf1.1,16991
target,Trim24.2,16318
target,Smarca5.4,16101
target,Whsc1l1.2,15726
target,Sirt1.1,15668
target,Smarcd1.4,15562
target,Sp140.3,15401
target,Smarcd1.1,15367
target,Ube2e1.3,15257
target,Tet2.2,15175
target,Usp22.1,14781
target,Trim28.3,14733
target,Trim33.4,14382
target,Tcea1.4,14371
target,Usp27x.4,14105
target,Setd2.2,12956
target,Uhrf1.1,12719
target,Scmh1.3,12625
target,Whsc1.4,12536
target,Sirt3.3,12468
target,Sirt7.1,12077
target,Zmynd11.4,11647
target,Smyd1.3,11514
target,H2afz.3,11455
target,Setd1a.2,11349
target,Sfmbt1.4,10458
target,Smarca1.1,10317
target,Arid1a.1,10137
target,Ube2i.4,10070
target,Jmjd8.1,9848
target,Suz12.3,9737
target,Usp27x.2,9696
target,Fkbp5.1,9538
target,Hdac11.2,9441
target,Mecp2.3,9292
target,Suv420h1.2,9201
target,Rpa3.4,8993
target,Trim33.1,8702
target,Gtf2h1.1,8636
target,Tcea1.3,8622
target,Ube2b.3,8595
target,Phf10.2,8577
target,Phc2.1,8346
target,Smarce1.3,8341
target,Smyd4.4,8172
target,Tet2.4,7967
target,Setdb1.3,7760
target,Cecr2.1,7757
target,Smyd5.3,7530
target,Setd3.3,7351
target,Setdb2.2,7150
target,Gtf2h1.2,7120
target,Parp2.3,7004
target,Sfmbt1.3,6957
target,Arid1b.3,6892
target,Smarca2.2,6863
target,Smarcc1.3,6855
target,Usp22.3,6653
target,Wdr5.4,5924
target,Smarcd2.1,5892
target,Setdb2.3,5699
target,Arid1b.2,5354
target,Smarca1.3,5297
target,Sp100.2,5286
target,Rnf2.1,5276
target,Ube2a.2,5274
target,Setd4.2,5263
target,Sirt1.2,4949
target,Uhrf1.2,4947
target,Setd1a.4,4854
target,Smarcc1.1,4816
target,Scml4.1,4720
target,Rnf2.3,4711
target,Wdr82.4,4581
target,Zmynd11.2,4463
target,Sp100.4,4449
target,Scml2.3,4445
target,Usp22.4,4438
target,Whsc1.1,4407
target,Taf3.3,4401
target,Kdm4b.1,4293
target,Prdm16.1,4260
target,Jmjd8.2,4222
target,Trim33.3,4147
target,Setd2.3,4020
target,Sirt7.2,3994
target,Cecr2.3,3954
target,Whsc1.3,3946
target,Setd4.4,3935
target,Suv420h1.3,3930
target,Sirt1.3,3751
target,Hdac11.3,3718
target,Trim33.2,3659
target,Zmynd11.1,3628
target,Smarcd1.2,3557
target,Smyd5.1,3541
target,H2afz.2,3515
target,Smarce1.2,3440
target,Cbx2.3,3291
target,Smarca2.3,3147
target,Scmh1.2,3147
target,Phc3.3,3137
target,Iws1.2,3127
target,Tdg.2,3064
target,Sfmbt1.1,3052
target,Sirt3.4,3052
