type,shRNA,count
target,Psip1.2,379612
target,Kdm5a.2,246158
target,Morf4l1.2,234862
target,Rbbp7.3,208233
target,Pcmt1.4,183563
target,Prmt8.4,170480
target,Pbrm1.2,151451
target,Kat2b.2,149152
target,Rbbp4.3,127751
target,Parp1.3,125546
target,L3mbtl1.3,119430
target,Phf8.2,115303
target,Rbbp5.4,114033
target,Kdm5c.1,111175
target,Pcgf6.3,104389
target,Phf19.3,96342
target,Nap1l3.1,92347
target,Prmt5.2,88348
target,Rbbp7.1,84979
target,Kat5.2,84671
target,Kdm5c.2,79556
target,Kdm4d.2,76370
target,Kat5.4,75147
target,Mll5.1,75006
target,Mta3.1,72856
target,Phc1.1,70381
target,Mll2.2,69797
target,Nap1l3.3,68690
target,Mbd4.1,68513
target,Prmt3.4,65432
target,Kdm4c.1,64146
target,Jmjd6.2,62986
target,Prmt2.4,58781
target,Paxip1.4,57874
target,Jmjd5.3,57241
target,Mll3.2,52204
target,Kdm3a.3,52046
target,Mtf2.2,51857
target,Mll2.1,49000
target,Myst4.1,48532
target,Ppargc1a.2,48044
target,Mta2.2,47667
target,L3mbtl4.2,47529
target,Morf4l1.4,46831
target,Kdm5a.1,44878
target,Prkaa2.3,44111
target,Myst1.2,43751
target,Prkcd.1,43316
target,Mbd3.2,42342
target,Rbbp5.3,42013
target,Prdm6.4,39597
target,Nap1l1.4,39025
target,Kat2b.3,37751
target,Kdm1a.4,37462
target,Prdm1.4,36688
target,Nap1l2.1,36494
target,Prdm4.2,34229
target,Myst1.3,33929
target,Prdm9.4,31930
target,Nap1l3.2,31591
target,Rbbp7.4,31312
target,Ncor1.4,31108
target,Kdm4c.3,30987
target,Prkcd.3,30855
target,Kdm4a.1,30501
target,Phf8.1,29926
target,Pcgf1.1,29833
target,Prmt5.3,29483
target,Prdm5.1,28552
target,Kdm1b.1,27888
target,Kdm4d.1,27686
target,Psip1.3,27144
target,Mbd1.1,26837
target,Ncoa1.2,25922
target,L3mbtl1.4,25586
target,L3mbtl4.1,25212
target,L3mbtl3.4,25033
target,Phip.2,24845
target,Prkaa2.2,24149
target,Ncoa3.2,23827
target,Kdm1a.3,23309
target,Rnf40.3,23090
target,Mta1.4,22894
target,Ncor1.1,22598
target,Mbd4.3,22411
target,Prdm10.1,22354
target,Prdm8.1,22146
target,Prmt6.3,21993
target,Padi6.1,21677
target,Phf20.3,21595
target,Pcmt1.1,21593
target,Ncoa1.1,21180
target,Nap1l2.4,21094
target,Prmt3.3,21015
target,Kdm4c.2,21012
target,Kdm5d.1,20830
target,Kdm5d.3,20779
target,Kdm4a.3,20602
target,Ring1.3,20543
target,Mtf2.4,20101
target,Kdm1a.2,20028
target,Kdm2a.3,19552
target,Psip1.1,19275
target,Msl3.3,19123
target,Mll1.2,19083
target,Ncoa1.3,19070
target,Jmjd5.4,19030
target,Mll5.2,18736
target,Prkaa2.1,18524
target,Phf2.3,18501
target,Rbbp7.2,18408
target,Ncoa3.4,18374
target,Phf20l1.4,18247
target,Pcgf5.2,17911
target,Morf4l1.3,17459
target,Pcgf6.2,17413
target,Kdm2b.2,17378
target,Mbd1.4,17276
target,Prmt6.2,17247
target,Kdm3b.2,17162
target,Phf19.1,17082
target,Pcmt1.3,17033
target,Myst3.2,16671
target,Phc1.2,16595
target,Prdm5.4,16588
target,Kdm2a.2,16381
target,Ppargc1a.4,16311
target,Pcgf5.3,16128
target,Kat2a.3,16085
target,Phf20l1.1,15952
target,Rbbp4.1,15952
target,Rnf217.4,15899
target,Rbbp5.2,15549
target,Padi1.4,15440
target,Psip1.4,15336
target,Prdm15.4,15280
target,Rnf20.3,14417
target,Padi1.1,14380
target,Prdm1.2,14369
target,Mbd4.2,14213
target,Padi4.4,14025
target,Prdm6.1,14015
target,Kdm5b.3,13844
target,Phc1.4,13805
target,Prdm2.3,13585
target,Pcgf1.4,13376
target,L3mbtl1.2,12952
target,Mll5.3,12820
target,Rnf217.2,12732
target,Phf2.2,12144
target,Mll5.4,12044
target,Padi6.4,11693
target,Prdm1.3,11569
target,Mll1.3,11558
target,Prdm10.2,11353
target,Paxip1.1,11342
target,Prmt2.1,11107
target,Ncoa3.3,11085
target,Prkaa1.3,11036
target,Mta3.4,11030
target,Prdm4.4,11025
target,Nap1l2.3,11009
target,Ring1.4,10966
target,Kdm5a.3,10762
target,Padi4.2,10491
target,Prmt2.2,10295
target,Phip.1,10191
target,Men1.4,10169
target,Phf20.2,10036
target,Mta1.1,9472
target,Prmt3.1,9349
target,Paxip1.2,9340
target,Msl3.2,9321
target,Prmt1.3,9114
target,Nsd1.4,9028
target,Kdm5c.3,8677
target,Prdm5.2,8228
target,Nsd1.2,8181
target,Mta2.1,8168
target,Kdm3b.3,8141
target,Jmjd6.1,8138
target,Pcgf5.4,7908
target,Kdm3a.2,7848
target,Kdm1a.1,7763
target,Prdm10.4,7476
target,Phf1.3,7428
target,Parp1.2,7402
target,Kdm5b.2,7357
target,Mbd4.4,7302
target,Pcgf5.1,7238
target,Kdm6b.3,6916
target,Prkcd.2,6755
target,Mtf2.1,6580
target,Mbd2.3,6508
target,Kdm6a.2,6357
target,Pcgf6.1,6278
target,Kdm4d.4,6186
target,Phip.4,6179
target,Mll3.3,6121
target,Myst1.4,6042
target,Prmt7.3,5964
target,Ncoa3.1,5742
target,Myst2.2,5687
target,Pcgf6.4,5648
target,Msl3.1,5622
target,Ncor2.4,5518
target,Kat5.1,5516
target,Prdm4.3,5499
target,Mll3.4,5224
target,Prdm11.3,5192
target,Pbrm1.1,5179
target,Ppargc1a.3,5168
target,Mta2.4,5120
target,Parp1.1,5069
target,Kdm1b.3,5008
target,Myst4.3,4957
target,Prdm1.1,4896
target,Kdm6a.1,4752
target,Pcgf2.3,4684
target,Prdm13.1,4684
target,Prdm12.3,4667
target,Prdm8.4,4621
target,Padi1.2,4417
target,Mecom.1,4292
target,Kdm6b.1,4283
target,Prmt8.3,4281
target,Polr2b.4,4251
target,Kdm2b.3,4249
target,Kdm4c.4,4213
target,Rnf20.2,4135
target,Prdm2.4,4102
target,Prdm12.2,4049
target,Mecom.4,3980
target,Padi4.3,3887
target,Padi4.1,3861
target,Kdm5b.4,3842
target,Myst2.4,3702
target,Polr2b.3,3691
target,Rnf40.4,3674
target,Orc1.1,3608
target,Myst3.3,3584
target,Rbbp4.2,3548
target,Kdm1b.2,3536
target,Kdm2a.4,3535
target,Kat2b.1,3325
target,Men1.3,3279
target,Kdm1b.4,3258
target,L3mbtl2.1,3204
target,Prmt7.1,3117
target,Prmt1.4,3093
target,Polr2b.1,3068
target,Rnf40.1,3051
target,Pbrm1.4,3046
target,Kdm6a.4,2988
target,Orc1.2,2963
target,L3mbtl4.3,2886
target,Rnf217.1,2842
target,Prdm15.3,2780
target,Kdm5a.4,2757
target,Prdm9.1,2552
target,Kdm5c.4,2550
target,Mecom.3,2547
target,Mta1.3,2518
target,Pcgf1.3,2482
target,Orc1.3,2467
target,Mbd2.2,2407
target,Phf20.4,2337
target,Prdm8.3,2297
target,Prdm2.2,2294
target,Phf20l1.2,2244
target,Jmjd5.1,2226
target,Mbd3.1,2223
target,L3mbtl2.4,2215
target,Mbd3.4,2205
target,Phf8.3,2191
target,L3mbtl3.2,2056
target,Rnf40.2,1986
target,Mtf2.3,1965
target,Prdm12.4,1945
target,Ncor2.1,1910
target,Men1.1,1902
target,Pcgf2.2,1894
target,Jmjd6.3,1846
target,Prmt5.4,1800
target,Phf1.4,1795
target,Kdm4a.4,1771
target,Rbbp5.1,1710
target,Prmt2.3,1699
target,Prdm13.2,1659
target,Kdm3a.1,1626
target,Prmt8.2,1607
target,Kdm3b.4,1600
target,Kdm5d.2,1542
target,Prdm10.3,1439
target,Polr2b.2,1367
target,Phf20l1.3,1367
target,Pcgf1.2,1352
target,L3mbtl4.4,1337
target,Myst2.1,1293
target,Rnf20.4,1251
target,Prmt6.4,1236
target,Parp1.4,1232
target,Prdm8.2,1206
target,Jmjd6.4,1202
target,Rnf20.1,1199
target,Kdm6a.3,1169
target,Mbd2.4,1162
target,Jmjd5.2,1160
target,Prmt7.4,1151
target,Myst3.1,1074
target,L3mbtl3.3,1050
target,Orc1.4,1047
target,L3mbtl3.1,1024
target,Phf1.1,887
target,Kdm2b.4,882
target,Ncor2.2,881
target,Kdm6b.2,876
target,Nap1l3.4,870
target,Ncor1.3,820
target,Prmt1.2,778
target,Kdm3a.4,719
target,Nap1l1.1,718
target,Padi6.3,716
target,Prdm15.2,714
target,Myst1.1,701
target,Kdm4d.3,690
target,Ncor2.3,650
target,Mll1.1,645
target,Kdm2a.1,602
target,Prdm14.2,579
target,Ncoa1.4,577
target,Kdm4a.2,545
target,L3mbtl2.3,518
target,Prdm9.2,491
target,Msl3.4,478
target,Nap1l1.2,464
target,Prmt8.1,463
target,Ppargc1a.1,457
target,Nap1l1.3,438
target,Prkaa1.2,423
target,Prkaa1.1,412
target,Prdm12.1,380
target,Phc1.3,363
target,Mecom.2,355
target,Prkaa2.4,354
target,Prdm6.2,321
target,Ring1.1,273
target,Kdm5b.1,271
target,Myst4.4,264
target,L3mbtl1.1,253
target,Mta3.2,247
target,Phf1.2,247
target,Mbd3.3,210
target,Prdm11.4,195
target,Prmt6.1,176
target,Prmt1.1,153
target,Phf19.2,135
target,Nsd1.3,135
target,Kat5.3,123
target,Kat2b.4,123
target,Prdm14.1,102
target,Mta2.3,95
target,Prdm5.3,94
target,Phf2.1,82
target,Mll2.4,79
target,Kdm5d.4,73
target,Prmt5.1,70
target,Myst2.3,54
target,Mta1.2,53
target,Prdm14.3,48
target,Prdm14.4,39
target,Mta3.3,36
target,Mbd1.2,34
target,Prdm2.1,24
target,Mll1.4,18
target,Phf19.4,15
target,Kdm2b.1,14
target,Prdm13.4,13
target,Kdm6b.4,10
target,Prdm4.1,10
target,Mbd1.3,9
target,Phf2.4,7
target,Prkaa1.4,5
target,Kat2a.1,3
target,Prkcd.4,3
target,Myst3.4,2
target,Prdm6.3,1
target,Pcgf2.4,1
target,Phip.3,0
target,Prdm15.1,0
target,Prdm9.3,0
target,Rnf217.3,0
target,Prdm11.2,0
target,Nap1l2.2,0
target,Mll2.3,0
target,Prmt7.2,0
target,Prmt3.2,0
target,Kat2a.2,0
target,Nsd1.1,0
target,Padi1.3,0
target,Padi6.2,0
target,Paxip1.3,0
target,Pbrm1.3,0
target,Phf20.1,0
control,CDK9.1,35719
control,CD4.4,24506
control,Bcl6.3,23960
control,Nfatc3.2,14704
control,CDK9.3,7467
control,Bcl6.2,6738
control,Id2.3,4068
control,Ccnt1.2,3989
control,Sgk1.1,2335
control,CD4.3,1430
control,Cd4.5,1170
control,CD4.2,1079
control,Id3.3,344
control,Nfatc3.3,34
control,Hes1.2,20
control,Hes6.3,15
control,Klf12.4,13
control,Cd14.2,9
control,Runx3.2,8
control,Ccnt1.3,5
control,Klf2.2,2
control,Klf2.7,2
control,Cd19.4,2
control,Id3.4,2
control,Ccnt1.4,2
control,Klf2.6,1
control,Hes1.3,1
control,Klf12.5,1
control,Id2.2,1
control,Klf2.4,1
control,Cd19.3,0
control,CD4.1,0
control,Tbx21.4,0
control,CDK9.2,0
control,Fosb.2,0
control,Tbx21.3,0
control,Id2.5,0
control,Id3.2,0
control,Id3.5,0
control,Klf2.3,0
control,Klf2.5,0
control,Ms4a1.2,0
control,Nfatc3.7,0
control,Nfatc3.8,0
control,Runx3.3,0
control,Id2.4,0
