type,shRNA,count
contaminants,Baz2b.2,195432
contaminants,Bop1.3,178470
contaminants,Supt16h.4,34016
contaminants,Smarce1.4,27411
contaminants,Baz2b.1,22925
contaminants,Elp4.4,14098
contaminants,Ezh1.2,13609
contaminants,Chd1.1,12398
contaminants,Baz1a.2,10990
contaminants,Asxl3.4,10124
contaminants,Whsc1l1.2,7718
contaminants,Chd4.4,7714
contaminants,Tcea1.4,6991
contaminants,Sp100.1,5120
contaminants,Hira.4,5095
contaminants,Baz1a.4,4910
contaminants,Atad2b.1,4773
contaminants,Smyd2.2,4468
contaminants,Smyd1.3,4325
contaminants,Whsc1l1.4,4071
contaminants,Smarcc2.4,3959
contaminants,Hdac10.3,3924
contaminants,Jmjd1c.4,3772
contaminants,Ube2b.3,3614
contaminants,Brd8.4,3467
contaminants,Cbx3.1,2926
contaminants,Taf3.4,2702
contaminants,Setd2.3,2670
contaminants,Sirt7.4,2226
contaminants,Smyd5.1,2160
contaminants,Fbxl19.1,2159
contaminants,Ezh1.3,2078
contaminants,Setdb1.1,1838
contaminants,Taf1.3,1796
contaminants,Asxl3.2,1771
contaminants,Hdac9.2,1750
contaminants,Atm.4,1653
contaminants,Hdac2.4,1410
contaminants,Taf1.4,1386
contaminants,Gtf2h1.1,1332
contaminants,Trim24.2,1241
contaminants,Asxl1.4,1171
contaminants,Smyd5.2,1063
contaminants,Aurkb.1,1008
contaminants,Smyd4.2,879
contaminants,Brdt.3,769
contaminants,Ssrp1.4,725
contaminants,Baz1b.2,615
contaminants,Asxl2.3,613
contaminants,Brd1.1,580
contaminants,Atr.4,535
contaminants,Cbx7.4,493
contaminants,Cbx5.2,300
contaminants,Cd4.5,268
contaminants,Smarcc2.3,265
contaminants,Arid2.4,253
contaminants,Brwd1.1,244
contaminants,Gadd45b.2,232
contaminants,Supt16h.3,212
contaminants,Chd3.4,178
contaminants,Hat1.1,143
contaminants,Trim66.1,141
contaminants,Gtf2f1.1,120
contaminants,Dmap1.4,117
contaminants,Fbxl19.2,111
contaminants,Chd9.2,106
contaminants,Chd4.2,93
contaminants,Usp27x.2,84
contaminants,Fbxo44.2,83
contaminants,Chd9.1,80
contaminants,Gadd45b.3,78
contaminants,Fbxo44.1,74
contaminants,Ep400.3,54
contaminants,Bptf.1,45
contaminants,Ino80.4,43
contaminants,Chaf1b.1,41
contaminants,Asxl2.2,33
contaminants,Sirt1.2,28
contaminants,Dnmt3l.3,23
contaminants,Ing2.4,22
contaminants,Trim66.4,21
contaminants,Sgk1.1,21
contaminants,Jmjd4.4,19
contaminants,Smarca5.3,18
contaminants,Cbx2.2,18
contaminants,Gtf2b.1,16
contaminants,Hdac1.2,15
contaminants,Actl6a,15
contaminants,Smarca1.2,15
contaminants,Ctsl.1,15
contaminants,Hdac10.2,14
contaminants,Brdt.1,14
contaminants,Taf1.2,13
contaminants,Cbx5.1,13
contaminants,Smarca2.3,13
contaminants,Ing4.2,12
contaminants,Hdac2.3,12
contaminants,Ube2i.4,12
contaminants,Chd2.4,11
contaminants,Cbx4.3,11
contaminants,Atr.2,11
contaminants,Gtf3c4.2,10
contaminants,Gtf2b.2,10
contaminants,Sfmbt2.3,9
contaminants,Aurkb.3,8
contaminants,Tet2.1,8
contaminants,Sirt7.2,8
contaminants,Smarcd2.1,7
contaminants,Smarca4.2,7
contaminants,Ube2e1.4,7
